Wallet,Debt,Collat Val
terra1asgza9hhhcgtu4h6ru4s8nqcw89q28ysytq6pf,101.744694,0
terra10q9acd4j39j3rjztm8m0l8rynd5hshhhptxfge,166.826444,0
terra1zsnktcrtc4u6z05ql8gfccnvnmp4q87xkyy7kl,248.310115,0
terra125wtmwun8csta5kvhe2ddepnl3htrxl5h7fr60,452.537506,0
terra1c8hnyccedc88vemlzw2zklnfp22luvtmmamjpw,227.443807,0
terra1r5ez2qq49ph9ryzxn5y45nk2muplyw78gctd6m,107624.2523,0
terra1s3jz52p40syuyghuqd2jhama5sutj5crz6apuu,657.986598,0
terra1sn7tk4fqaejscp97ga22hqrlwmvmg7rhvquf50,2997.280764,0
terra1tcct4jn6zj08q38zxenc8eedgqvfal3e26m24a,6059.22837,0
terra1nq5848q4uya73aexnz0ezxr9p9wjjwv204mnla,429.297984,0
terra1mr8xtmrh6cvp96x9u0a9yy9gzl0dj6sxp970jt,2077.189848,0
terra1vngj7u3nd4r9e3lp6s4d4hf8ve0p5n78h5zwd0,1201.074453,0
terra1rf3svy4rggdygjq5py8nhsf85fm505ac0lqndz,829.257478,0
terra1zeaf8fqctuwzd688449309tgw3mmpww5axct0s,389.439791,0
terra179v3e3cw67tp2f4ez7xsll3lg3emc4xqd060jn,1935.544241,0
terra12rd65vl8rsdkazxz6yf7c6y9z2eh4ktr3zkzqa,436.250162,0
terra1muqnwcw2qm3c5wcf942pg46cegxq9y5am9tmmf,125.018407,0
terra1gzp7zu38aaljtwdcnm0j4wk9hz3dyj0zwfhegs,7066.052366,0
terra1t4zuy26mz3w0h7ysw3g6qvys355avgkutczzt7,562.93547,0
terra1728mewhrfaz3rz9mtjjy07g4pm4hslal2en9zj,1407.864155,0
terra1rz6q7ddjgr6ux0nt9frvjh8rpg5k0at6lzkr7l,3136.483678,0
terra1q02ncjpfsqfr6t2pmx2qcqnephd844cyzph9lm,963.892988,0
terra1khkqx8thtc0zf3utg4s5tnkvwtnhzh4hcfaxud,435.283075,0
terra1d4tyupyhy362mdsnwa9ptlmcdxtyvfnglpdxzg,320.433701,0
terra1eytvedfl06hwkmptyl9p8d8wzvgdw2wgz0qagf,1544.787493,0
terra1swv0hcm8sxzllk56kx7ektsqrdvrwlca7svgcg,1799.23575,0
terra1yhz6pjq0nsc00ajagk2flg053sg5ntwhw87sa5,830.918513,0
terra1tjpq6ew2843wtfm66gypczg36csha4a9utg6xq,2400.20628,0
terra1nz8cda8k7hp0txmm9uf3vgkejlr3qegrp3ta65,344.005456,0
terra1xz46jr85uw0xzfs3yl0zxyuqv07uk9le4lusxn,719.993175,0
terra1vcvvau5svrhkwwv3redc40r3wkx3dcdnrqry42,2098.893447,0
terra1fntz556dg6chvzkv8jv83mddfanqnku33ytr32,9860.534384,0
terra1re4zlcrlukx8ykqphmag9ljv46cd0v9gu732ex,2658.130072,0
terra1axf76vcjmxa29rccplafn0plces7az2ka2z64a,131.519481,0
terra152s529ze3srqp0ljdmr4uj7pn73dpvsz72j2km,2306.520521,0
terra1wtuzy8q6keghv8h8g5ajnfgn7zfrnfxj0w5jfn,859.801788,0
terra1kvhtcu7r0erj76au2llegx5aaqtqhzekrw3unp,256.061353,0
terra1vzx4d7t2trxap6fllzyezvwe7wnlu4c6wg6xt3,4791.985331,0
terra1t2gva5rss6zweqkmhehva6fawu9sjp7etn8lal,136.624419,0
terra1ltak7pa7q4s8hwuuwx5crjcvprr7pjtz64w3zl,1837.814206,0
terra1na2ref3cug2506epktlh00t9m3jgguasw8ux33,340.02338,0
terra1mnaheynwj85znn0xmt4cekesnmr0m7ywtg8887,380.234726,0
terra17pv8tnu2fn0ecg2wlxdeh5rpzg7xxtkdf96mmn,1022.683428,0
terra12umgmwnhvvk309ye0ju3l2l9pryer5cynvpw49,129.815465,0
terra1mqa65r0weqmd5rtxgkjzewrrlp9e99sm3xz5qe,468.293996,0
terra1h72cmu2dxjp68n6y8ntv9vyzdh0x40vjwy4vgc,445.643844,0
terra1m2mremts9y2uvanm6j8n7y7emr620gugsgqxt2,330.273774,0
terra10duczj5h32m363ar7slt7tdhc0u0tsu9xr5hnf,5340.681507,0
terra10343dlsf3hzy7jzfe7etha9tltr53cly6vrskl,668.356736,0
terra1h5qx8trzcgqde7uh0mjzvj63vh8uh5cq49j537,1610.352225,0
terra1ze02k222sja2teylp260zgarmftnkrwz5ev3dh,1010.089969,0
terra1e79ksuymh57fm8ytg507q2vtn70u3phzdlzczw,44922.90264,0
terra17q88zv9uyyrylxq82lu6cez70yw8eun52peffm,412.882607,0
terra1wwezxylvklqmpydu7xkyrrulaaed6gnshm2qyd,3255.682298,0
terra1eck67jpz0tmnchz28ezsj40awlspycs96hrk38,51640.84106,0
terra12rc7y6lueq7864l6q097ty65thtm5ftedfwe2g,5727.543876,0
terra1pn8y0rn2edw7vz8zewy2eew2nq6k25gx60p607,1626.001654,0
terra1purll44jhmc7ygg7zyd7m8puxnvul659kydnxt,240.466476,0
terra13yzs8zr5m9xh60mad5zd76fych4r056zu5s8kw,264.980815,0
terra15z8yy4zejx9e7ext0sfr2zjzhfcfqya77mav0f,407.83954,0
terra17jm9jt5rgpqxdgmrmvp5hu3c6nn6zev0hxl4c8,2152.123465,0
terra15h7mlzns3neza72655hkd0ccm58y5rml0k9ge9,1085.925749,0
terra1py2dg6z8m7t8ukuv6qpwyr8q74mzd2jeswwvnm,232.898976,0
terra10heqsp3vmjv579dj9wkfste8ax66xdxm5r3vr0,379.987426,0
terra18m6s8308llktxwstkh36cx6adncy97m25en9kk,145.087607,0
terra1p7qmy7pjryzs2hk249k7xt3wrdy6g8kv5tmykv,3635.053544,0
terra1ekpd904zn6ln4pv0fljzmtdfq97p04jhx4jjpm,815.197502,0
terra1xkrmgm52gqxj783r36lf9qty0j23x6s8zsv0fe,1771.609621,0
terra102ssegpsx2a6x7zy0ufmq79fzzstmpt6pnsmld,2712.900353,0
terra13g40yedrn7y6mgrv5artasxt8sj2nlat2z3nux,11946.78778,0
terra1ymfkck2lrj33egpspagp72m2hy0djunc87uvlu,3981.30636,0
terra1je49xq0jetksrgyma4ay5w3cjsgmvs4z9slch4,309.943426,0
terra1e5ncelsh4qhqt3s97vn43hxlhmt7zd43yszdnf,400997.4464,0
terra1dr0zcf6ne2y76gw0cd5aze6uxtxqag0h007arx,228.898893,0
terra1hrzyjz5evlfk28tka683nrrc2ufazfdymkr3jv,182.784702,0
terra1ccyh8zja0ygqq5qya34ft8pwateazx8vxrrfyu,118.95384,0
terra1usv2z5v2n4ntrqvjltcaw38fkcu928eq86kgvv,1326.881558,0
terra12y3zr3e6wh3fl8dcd0fa7ev3ljzp3xtqpdkx48,416.582982,0
terra12av5llpl0p25e7qm0s73k89yqjlk2ttdwkcydl,287.620534,0
terra1qrjgxn6pv79y3d9jlf2k0wcz0ywjk28nzatw6j,606.147908,0
terra1e5pcygm37qf66jmknp7qy0cun5r3pmnc06gynk,361.910095,0
terra1ztnad33u4pmvkqvj006vamey86p80wu0h3tgvx,1048.16888,0
terra17fg38l4ezhngfk83crsna6vz9wq9mgafpjq2y3,195.902676,0
terra15whezldzjqchs3ltvcaljkkd2fxdaxdwq77005,233.777745,0
terra1j3vjup74vkxpfsam9gjypfwvgydh0mj8g3vw4x,1309.318396,0
terra16mgsn98j957gney87eqjjuntw2l2z3z57w4lhl,1744.069732,0
terra1ylcf42rw32mqva7dqcd694cm7hcezvj8rpt2d5,516.16411,0
terra1w06hpafyjdpj2d3emcvcg074hx2ts5ltl6jnj3,1364.900787,0
terra180z0fvhsjq4j8qze3qk8vyuhtt52vjm75j0au2,1564.474327,0
terra19pkkwjzayukxpnl4ku82lxtgjs6lgdkdgygsze,1144.980782,0
terra1sp2dr36ktkaljz7p5pelfvs9v7ghl2ae6cyqlg,445.398242,0
terra1flw8xkj0nu43p7ms4z2dmux56t3y7u35m63wx8,889.657727,0
terra1dfqrtnvc8l38d8623g80z0pzepgsluhy9p22ys,13277.50612,0
terra18dze86cw46kvazjfpkhjljduz0967kdjtgapt4,1699.959292,0
terra1dllcx0wvvavfpuz98jvhggnq200c5pegezwevu,5463.833156,0
terra1scslwdlj34h833ar3y2ls00298hck66mhgjqsm,135.112805,0
terra10de3fqsf2hlu30ye3uhydfu27vlsqcwydmsgst,1263.715906,0
terra1fwfmjjqjfxg7jxldke0k8kxj80lp3k4prjtpnz,183.314032,0
terra10fccxrjc4d6990ck7cwva6v2zlwjgrdsahkrla,475.24871,0
terra1gzszhhgh0az0h45x6nz5uv0xp34x37gdhn35mn,2323.799825,0
terra12792hh0hhmmydkyyezhr6rtryc4nsatyyy26w6,436.533219,0
terra139tdd0jhr2v5x7kaj24t3xqg22hvcpraeza33d,307.130773,0
terra1axanm4xa6esrxhf7zlcgqezpnlg9v9ha3ynz7d,236.906918,0
terra1yy8agsgsyjvk98mymsxqayuykt3525m4v57glp,1878.460367,0
terra1jd5cjd9gwudnr6r92merw72ut6ey422ud5jayq,1099.537193,0
terra1jk4dxxpukgfw25qajr2d747mv2j6pt7f960yut,14727.43667,0
terra14wkc2c2d75dhpllrdwpghtyxda7xkhdujyc9xu,9092.888657,0
terra1hzyzys3s7s7xsls5gvsta3z3ylcy7fjcnpgmas,6148.224229,0
terra19uwaa6e2a039w03r7wyu40jt5xc6sxu8f3j9g7,451.305844,0
terra1g8gksw4564s0y9d2ydh63466axgd40yzz432cu,237.414985,0
terra1hejrm2sx4e9pc9mdds67a9u4x5y35dfhwv2ga6,1111.18394,0
terra1dzyft5glft4esgldze4p38jlvhfp20sjdu0gfj,274.545691,0
terra1mtulls4x9747z345p2vwuwtmct0fa0mfv6k8pd,566.575644,0
terra1rpj92cjl8c2y08r9xaremrsmjaln0zzqsnja3r,237.504618,0
terra1jqjqd6t84d3tes0xs0v987hyveq7e2j5zkmd4u,338.389674,0
terra1n7m0wh4swlf69nsjddx7hnanm6axx5j6jypdc8,126.697771,0
terra17xvyzu0wkvj9kmpd8w324zuccgxas98l8kwawe,1889.127242,0
terra1ja3c883ymp9pfmzx5qhth92uc5tue8qfxwe476,338.038749,0
terra1ngemph89dvn87k2klhmnkea59rvvrc9ksz7fkt,6928.664491,0
terra12ldmrk5rsrq9ggg4kccjq3k6du9mdsmudks570,267.937398,0
terra1djvetsed42k2ec9c89c7gf9806h3jh4hvh34aj,177.533191,0
terra1z489fx0t2kw5muvuthggpy08cnmu464eev5pk4,537.480011,0
terra12pf3yz9uwkl9wdw0cxp5wquqdccxhkjfyxuaak,27880.13989,0
terra18lajr7tvmpthdd25xc9e389ncchd3vka287q6c,362.890681,0
terra186hejfpsshkgq4s4ga2ldjxjsjvtknmhtzg5a5,587.789138,0
terra1qv5hdxh4atftjw24s5rw0kwmlwnnjz903lwwpp,465.245965,0
terra1yxp4uzclssj6yq97t3gg07m6vqham07h3zmuym,551.658983,0
terra15df4q44kz9fepaft6cex5f6wkedv902wafmden,438.469928,0
terra10e3hqqfms8edsds6tnwmtzy8hj286z50n7h367,1881.709254,0
terra15xzr4dgvyqq48xw5093sc276s3hjw8yslp5y32,108604.5434,0
terra1g8nayu3tvztsk8e0qylxm97jghp8sntr2ftukd,1007.785404,0
terra1d5d9rqdvkm7zt8wphwfxc390fa0tv3xge5yqk9,309.015846,0
terra1szv45efyk0svp5et2gzn6lw7jj88lzvfcvj7u4,2586.851957,0
terra19fsf4au693t0z5t5sl558ayxv9xseuzggwqth2,170.812846,0
terra1sz8k6e3xlvn34g86093z0w3yw487gcxpcjygq4,2383.796616,0
terra1z0f5x5zwt7ch6le289svxryt73zttua4w2mras,5636.402154,0
terra12fwvx5uuvx5tv9v4a0prmvy4eda0vhhu2hvzn5,359.866145,0
terra1n6dr6ghqpfhdsg83sttu3sne02jpynycsdh8nu,175.973741,0
terra18pqae9zlcxgvmaggf3h4l44cx26xz6amw2wna6,117273.1383,0
terra1jv0unlm7an8nfq7xv4rd2kmaz2g3t5zwcj68l6,405.450216,0
terra1hdecgeunm9xvexwtncg7t7kdf96kdu9xe3xspn,831.336927,0
terra18xvlt3jfwmcqlfj69eu8fwhkylfax3uua428rt,101.386678,0
terra1ltzjvc8jh48z0qt7cd00g95nk0w5urt7xlnegd,1400.802524,0
terra14evd8x2r6a4fgc2ujx6e6au3yk9j0l0yvqhjgw,17270.74542,0
terra1ewl40uzyjd6zt0p54ar7z8sw3tfraqd9pp9pag,281.317789,0
terra1ukdymqhzarqky0df3rxe9ujhelur5p4ct00hn3,341.602073,0
terra16zrvvmghqgrnu4glylg5ljgmz73ye29hwxty9g,3871.070378,0
terra1c906vh9ng24swlavvwv56h35zqs84zem75w2jx,4403.272522,0
terra13p7qegyw6nnrp0f6239nyjvew99yzzqtjpefgh,409.330199,0
terra1mx7xn0p3mpuqpsak9d59jl3ltnx3qhnmqc49ta,1989.500929,0
terra15jgnxpr5rrf6tx0ffsz07m30pzv6nnf0ghfjl3,1280.681192,0
terra17w6qn5hvd92kxe2zmtn74s6626mp4ek7dncwgh,254.76496,0
terra1qtczjxsshjc5n9jagkenspr4gf32pzvhff6r6j,100.142942,0
terra13j0k9t9gm96tcwrg939ar35zvwl9ruf6yj8emg,129.237363,0
terra19008xtl72wxnc3zalmk2yw9gfx699jz5gf868y,252.74529,0
terra16efyemtzy5fyusvtd4nac7l6ek9z74qzgh7lw7,691.327339,0
terra1g4xxk6wdkc92e9xa3x7zh7wkek8en5a8v0tmza,1129.787384,0
terra1kay9ka05qk9fjzy664yyjfx49uzg8ltwm495ws,13201.92404,0
terra1t0x6qet7nhct5a2zgec033u05vcrm0sd4sn4sh,1998.714063,0
terra1n6qw5ck5nzs9gdhrymagteg4m3zadgnx33f82e,879.518448,0
terra1dj443kh5mgycnzw09df5z5x4zldhrcusc4th7x,381.655586,0
terra1wq545pc6qfh7hrfjmmgnvqv0g09dnegus0pzds,474.198265,0
terra1vtwaq3ksksjr05ywvsv50045mhar5mutdjjp7q,3554.396966,0
terra13lqluryj257qakz7jjcczyvqp6sj0n334sjls8,324.968058,0
terra1ncd5vxsl75y37tpd74mky7s97aa24tlnlt39as,626.624053,0
terra1aumfkltdy2kr5np4x3pjnztyws8lfqhth4vuyr,100.770775,0
terra1gvhqng2m9zngsctfwwqa36ns3eht42qrjjdxvw,1563.99119,0
terra1q9zaghjcz0v7ur9at68f9tarlhtk9r2q9kp594,57373.25725,0
terra12c593akhwm84mwv9sgjjm23dp3zlmd465fksjc,11941.03889,0
terra13s9k44vxx8qgfpcscm0jypd4araza9gmj6mtt7,3430.222086,0
terra15q48040y8lm7fh9gaus7u090r9k7kpq9hadxtp,175.093357,0
terra18y977ht0azvwyw2jqd9asdljqvxnpk2g5eh9t8,2104.67934,0
terra1yrqxsw5qrfnpxcw324rulzx244xeuqhdlgmxpx,2197.863801,0
terra1tfw232s2c6muva8u7unenqytdlwzu5wsj6rpxf,687.470091,0
terra1h0xk8zhe9pmjjhy0kyldxs0ncart7pj2ymmgeq,2366.084775,0
terra1c7vuuklucgcmp4jmysw7zpll4vl975jh7ctndd,1221.297147,0
terra1uzweedqamfclkzqgp38ht2wus67tpkar9ugwt8,755.046378,0
terra1fph7q9npw2wz7lgltp0tmgcfld7e0gapdqnanh,3907.906483,0
terra1w8eaz7dxeqdg442ljx9leladfsg3kaflunqwuh,118.093438,0
terra16zrnsf7gl2ftmzud7lfut7ppqn6zdhpnpkwwz9,1310.162248,0
terra1xekm5xz6enc9yjkf9h8rltsjegnlelxvwemrr7,289.551806,0
terra1rjptw5snzcp05qkccg2cnfhz9r3wslygsxyuk8,943.356002,0
terra1w2s2n3w7ywyrtdm0qnde3tzcjwkdrduskx6a05,375.639234,0
terra15s58rfwq3acmf5s7l5hchy7cvgzluts4ksjtz0,207.969481,0
terra12h80qwl5prddznmuuacddzlh03zjjhjkzjkdg6,189.009071,0
terra1n2umm6yw4rktty30vjd76s442erylt3unststs,1522.158037,0
terra1phxcs4vgwjlamgnqz9quls4ksumylql2xqt2d5,4411.207227,0
terra14cyvvq5nptglnjy2hg9ky6r26349v73nlpj63k,43760.25884,0
terra15nr28pqtn7azl9zgpuvp95uuvq2yjc5nnezxef,463.582589,0
terra1758ar44285yukrvn4ryz22m32eezh3jtykx7t9,9091.633348,0
terra1884yk7wc86amezwy8wu5gvm64f28492r07wlyh,112.691056,0
terra15wgpnm6yja3drdctdzsd47ddhl9ykep0s0ap5w,350.535667,0
terra1f27kxuzn798s5qntknxhz2f5ljcuvcgrtdjdaa,101.490893,0
terra1u88wsejavet8xg6g8k72zfx82kqzydh9w9e58n,1761.533735,0
terra1xpt7szdn2aj6870qfpq4aetz97mqszn30rws8f,1597.274966,0
terra1lf08l0w0n2kp4r3h28qccx7hcpfjkc2k6cgg4w,626.150288,0
terra1yr39nnyqjaa2lr53hl6dnqd97p8tu95phwl9sg,887.702371,0
terra19zsx3c3e5sj4cw8an5y94kspjdx5sf5zw8x688,1817.577857,0
terra15jnwu6hjxhuf4lkcjgh6rm6k4yaftsh27ra6cn,769.169775,0
terra13ef0ep4c8n35zpnargrsvkptulfuthy29jetjn,153.247492,0
terra1wyqath84twdj3e2repflk5f4m0wkq50gtlc4mx,20732.10882,0
terra1h8ex262c6jfkyyalv924pljjsj075e4mfvw6f8,4003.009359,0
terra1k3t49z82xz69cterqaae3jfeq9s57grxvxnw3z,2559.391798,0
terra1avqxtnzdyatfnvphlalfh5qkrkwnzj55y7c8r6,191.409904,0
terra1pdglr7yvqj3w8kaapl3rnf0kug66p79z8h0sep,368.053412,0
terra1fzjyhjm3w2kae2m5jvh6t59w6djr6ylmgzlequ,152.529502,0
terra1jecggcukmzw3gp0rpehkvus3kld5uh7wyz2qzj,120.027089,0
terra14qklusz2e5ztrzye8vfkx0uu7n4c2xavg77ac2,231.916203,0
terra1trmptqaxtphn2elfnvnxl3aj9phdzk5j3kdu6q,420.68064,0
terra174cw29y5k4g6j4r73d5jq8rjjntl3xqk9cvayu,182.272484,0
terra1p5hvtpmnl3uel03jh275653xea0ul7tlt9m3mm,575.483904,0
terra1gzxqz3tvare4cqax9qtevhtsxd9ryvh4svsk4e,812.916001,0
terra1cx5tqcn0yjhsstxz5s2wpcxhwqs4rsjts6wffn,255.321801,0
terra1qhj5yj5l9yfhdfrn366jlz76sxuvc0vnnhduys,996.605613,0
terra130k0ndn2xmmsxudeu74c9wzzytnc2z736k54lr,136.895883,0
terra1s894w08c76h6wram5tnfqtzzn43kg3kwqcqtgy,124.298808,0
terra1twtlk3qnupl3fjxtdsduk5phuehu2aaa0mqvgr,1839.236017,0
terra13s2rqs8k5j7nh8sza0ppquxvsjkhgffsvspjx9,492.660157,0
terra1sszytjffwzakcxmv2ljsc2js7vp5wj378fmecc,1229.070883,0
terra1rqkfv4slmhna554ze4sg36kgqxvqnnnwas4ztx,101.345481,0
terra106kxcec530vu5fkfqu59kdp7cdehz44v4epn4k,235.061505,0
terra160hjh74qad2r4y32ukx8xez8mtlplk38jq75cw,165.146056,0
terra1jt5qum5r7az5rw88amt0cx2zhac2tzn8w27qd2,477.025918,0
terra1j3d08qpm5aekujye46uj2d70ct3dn82z2vwz0m,116.525081,0
terra1p0eplusgqg2k46kujeqg2d6nvn6fdvlnzkk9xe,204.358069,0
terra13y7pdk8yv75cfkuwx0kcujxjpmcj9nx7cc4d8a,411.202638,0
terra1nv0yjaepaxq4d4jk3dcwvc5uam39tm4upzre55,599.620111,0
terra1mrz4xa8s8q28ereeejte2dns9w4dsjsj2jkan0,220.097781,0
terra146f7syt22l4jafrn652s7fh6x8rcgzfhm27up7,1775.941417,0
terra156d0x7fz3ngqyrkaa5rse0mc529eglt7u7h490,246.873216,0
terra1f6qmth8x9tygupfshsdajegsvc8k6sq2vrz446,394.034166,0
terra10erytzja2qutwpfmp6h27fmd2x0q5w39ujsurw,105.069509,0
terra1tq87fnnzcz7yumkz4hdh4he6qrvnnxfy9x2h6w,2861.283238,0
terra1kr7ynpsugkq5c9jra7wr0vm5jh3wv9jw5dyx4n,252.24428,0
terra1u4qqv0knn7w2p0vwwh7q4utrjruhjwdjxmc3we,149.986462,0
terra1n84mf6246etwumanafxznrts7sxgkw8kjr2dn7,14103.12284,0
terra127tvj9sjcld2x4270vzjy494tpfcc0q2jfk4vx,1306.227981,0
terra1ws4w8w0xs5dz9d4lzw6c5twtkkycjv9v55grvw,929.549922,0
terra1xn66ckulz8xtxce2hrfc2pr02ksg8u8nmardmv,2115.081759,0
terra1ga4hl8h5wjfph8gm8znfgch3203f75d0f93ef9,307.294177,0
terra1a42zeuzvvxvwmazsgqwyvh63edfxc92nrstegj,690.636697,0
terra1x8m24mm6p9j7ctss52nd8n57d89dtqsrf0rzus,1888.239004,0
terra1gywqqzxk6cp459txxn3hwvcs3gnp4p9auu4d2v,1390.815731,0
terra1c82qe9pg4t09h4pj70cjy5nemfyzdha5v5v3vh,4194.818654,0
terra1hv3650veme7kcaafjzc53cacqqjk9wj9wt9vp4,1584.023268,0
terra1hd49n6lmatvj5y05p3m4fz24hkl0jgjs3xcgwy,2616.123526,0
terra1vyag4j75wkpt0qhrsfn5lpvpcytcacwm56fmj3,3735.677985,0
terra10xskk5amyckm0mzndxuwmyg0hx4r37j55zttkl,1852.544873,0
terra14x33cgv98vy7vd5tp7nzfrfh86te2rw4w6agkt,330.86906,0
terra1r0vmzh6lc7nccf8h7calyv5z8x52958gspmrpa,305.942403,0
terra1uhxfnqxkgar87wey68jqjtpwqemk0lrcpy2hyl,5212.457861,0
terra1p29pznzzrwfa0r0pglguac5uya67krpp3dujpg,426.036656,0
terra190m08l5asf07w4ev8n82ghd3q50annt27j3ujx,250.313565,0
terra142qld3z6qd8khw24q08vwlvdc7k9a0h2quhw8s,135.677497,0
terra1xrm4upqp7avt2qjwzxyn498ywggwgp8ws0uxmn,1302.624028,0
terra1zmdk3cz239x8rxupdchpmrhg58t6nr9ldqj75x,314.464872,0
terra1zhvjx7m8wf9hxcw73td46xl3cwy7dzehv7mzhr,1618.262325,0
terra1s3skuwmuk77g0t9mdc7y2jgymxhy45vhp4epk5,429.586007,0
terra1fh46f99td0upsrepf6ell53gwe9zyyg8xf9dtn,9518.592842,0
terra1wq2q54h3ukmm5vltghgftqm37w9s7rlsaff96z,56762.85487,0
terra13c6lnac3sy6dnue5gu2k4sewuh9lxt88s9llj7,1389.142843,0
terra1ql6vy2v54qxuyu9eysh9wn9my70syplv4fyuat,914.038082,0
terra1zy0fkaw0xlfphxpw76a9v8cgw5vf6zjjjqsw7c,5819.43055,0
terra18jpryqyg8fma5hf50ymtz6ztvyj2gljv0ue4zj,929.98497,0
terra1zgh6q2vd5cx64tv7gpllhukneg3gwmah8v5al5,1178.656343,0
terra1vrn3l8ahm7jctytqw2s2srjnlyf24pplh0wwut,909.210795,0
terra18vymeha0xwx2v6xdtyhc8suk0v9ewr3hr9av8s,1295.740217,0
terra1vwhw69c5n2lmr6vwuev4r6zt0q2nvyz803cp7y,975.25216,0
terra1k6x2qr87vmlhr2ms5upcfx2yjz5nruuaaean3d,2653.220066,0
terra1kht0pj9064mc9w94y4mg4eny8yvspc68fwdxm5,125730.8014,0
terra1qchmsf498f0a7hr2d5ykmkf7thkdm66hemxgdv,770.549492,0
terra1ajdwkwukhzrpn53qhlf7xxjllnjmrh3a93z57c,145.939744,0
terra1g6fsqgwkuzza3qvdkgawz5ww9jwk954q47y6u0,809.278744,0
terra1rlzmrk6daeu288k66gxt9hphvk39gxq0kwvx88,15043.69687,0
terra1kf458yj78l73wdm5y9wzr8zvn64w7k3ttt94za,217.925774,0
terra1c5nhp08el0qc82za5w3cvy72563jc0wwyv4uj2,182.632007,0
terra1kv9st8ukrvpv4y9hdst78efcnftneu8t22y9q5,147.677621,0
terra1zxz66yp9zfl2tjt7k5g45vn7p8fpgcpd2ca4vm,109.701542,0
terra13hx982y0r52clvqc2rnqftkqwmurwegahftdv6,201.033931,0
terra1l73nxu3l3nxfzymfesharqtvevk5ly6q9gacke,1525.163535,0
terra13et4vh6u30awed480jxaex6zp4unupzszsh080,16633.12819,0
terra1nltzj94kj36aupxwnda9dm3srv4l96mar7ms50,486.882925,0
terra190mqlgxvyhwrj42ysqhn8a4t5m3nc4dj9ew3pn,6326.06363,0
terra12zn48mgx5m4mftmflfdrs4x8nxyq7enaet4fld,235.365956,0
terra1sqg6hjx6r04j5ze9ctum0nplnsah6yd2r3n3lc,345.384604,0
terra1f7zfw2cgrysc7d2lu7ycl2f47zeuh8t6zvw96l,1845.901038,0
terra14esurgj4ja6gap9uk5p7ngy8ahrf9rgsd09w0w,459.67133,0
terra1a4mqn7z452uxw5zwp4vprx7enfvefgtaef6uwt,2655.902012,0
terra1550rltdne30f8w52cr5lq5f0a4hp0en4aktpfq,1999.179678,0
terra1wwr25u7wekfadtcqpu80e5845mt0ucamzj6sje,1144.895672,0
terra1xcg7ahknhtlt4v0882c295hsk037zx6t4qmpcn,183.77699,0
terra1fdey9ka3e08nq4wrwyeg4gfazwua7af6pjl67e,3635.586147,0
terra13szq6ve46dv06rh34ssxvu52atjjsxh8gqkqet,877.49395,0
terra157ckjdsz9aw3htkp0dlsffmhfmqpl68zfmmkm4,347.693805,0
terra19uhpglhyj8zwdkspcaunnrmdpmrmqyry4qh2tm,225.866322,0
terra12mn0q75vz75fm53paa7wf0fxul5sgzz9yc9zer,44742.78926,0
terra1ep5kg8x7smr86z4n3gv68akqe7kh9zaxs4j6sw,2519.644398,0
terra1affapjs70ngd25jjulp9qxzfnkc8edn8303ztl,386.715369,0
terra1fp3myfakxp54su3kutsr2hm5hc0e4tr82zhmyv,1994.1204,0
terra1m8mhmaw4gv8w3f89qjpwr92jd970auvf85kqg9,385.268208,0
terra1u994jp74xqmnxfp4ym8wa93varcd5x29690d7t,1841.36777,0
terra1ncqgm6uvy4v479qf0u9ny5nfj2t9ha56g78k94,797.934936,0
terra14ap343sneat0094ks33hfe6u23cjv3wcx3csjs,969.004707,0
terra18ttr9xjzrsqnxe39enz8f52s7e7rmsh26kvpf6,122.876908,0
terra1yqkk3q670zn3hw7wdha4mm90fw3khd28quvq68,424.81622,0
terra1xnuntjjmlzfug2kq7m30k5mthhqxf84h0d6kuc,292.400646,0
terra1pul8k7rn5tlt9k0nyncmaau4559ml64mny6r3z,3689.53457,0
terra1zeeqznd278t0n09prp8evkwz352c5yv2rulw6m,9152.766945,0
terra1pggxucyhm7k0f9punpj975r9g2netna775ewfd,2877.004046,0
terra10xff86063z8fmeap4z4zh3ku4wcmkyylq3rj0d,146.478265,0
terra1e7ghx333z3jj4fy4qg9y97dahlk7j20tvmcter,2133.410802,0
terra1paz6y36dcxwvysnwa643xkfmwc8kcf8gy7yvlp,444.926036,0
terra1ta5kg7ywc6ptan7u0n33xzk5fecdlucn72qm4h,2682.958688,0
terra1hdgyt9ef0lsndd80avxpfcwmrurp5frh3yh7q2,455.083199,0
terra1ssk038aawr2az4mk54seank8tane0y9syekcs7,3871.637696,0
terra1gge0pskrcujudtsc0nqp59vw72ul3fy62c84rt,485.422329,0
terra1tqrl9j3l0qr46a669rpjypp4ew53nuk2c07llv,321.414387,0
terra18q0e38rfsfvegcvm9zc2ucxyqn3s7msdshcff4,470.006227,0
terra1fkrwj2489p54hhlrgmh67nassnn8xsqgr3u3zs,544.503637,0
terra1quffxfykpqlce9z8f3pdas3wmpf8ewlj69tngc,156.471352,0
terra1fzuy8km49uyfkcddpqezjhv9dd5m0maj067358,2279.884925,0
terra1ldk72t33y9tsgyufg25dxs7n4uk4ytk4x27tnq,1101.793711,0
terra1zrcmjmwfwdp4e8leasjavlhyaj5rrn86lcjqeg,105.140788,0
terra1qg7axjshlpdsh0t5rw07trp9haytqvtszwgrcx,401.340435,0
terra1h5ezsgvhxc4z5ygt3x7jzcqg7fhe7vz2cwg3n9,185.24703,0
